@RELATION data/svmMusicGenre3
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {Classical,Electronic,Jazz}

@DATA
0.120652,0.040169,3.112389,0.216138,0.217516,1.108855,0.007975,0.208493,-23.567566,1.605099,-0.190418,0.122435,0.292424,0.207319,0.084926,0.118153,0.150638,0.175429,0.102538,0.098635,0.042487,0.007523,0.004563,0.087777,0.004758,0.012061,0.007840,0.065278,0.003105,0.005269,0.010330,0.051474,0.005721,0.036171,0.043866,0.019211,0.157438,0.039198,0.017947,0.405627,0.005895,0.098031,1.143111,0.357043,0.318073,0.252856,0.270422,0.218240,0.220050,0.200229,0.202556,0.186505,0.205097,0.212090,0.213942,0.006814,0.004305,0.069772,0.004298,0.011896,0.006664,0.042422,0.003379,0.004630,0.009428,0.031630,0.005594,0.015860,240.000000,0.106829,Electronic
0.087724,0.054264,3.161030,0.194649,0.210700,0.867371,0.008323,0.141276,-23.219644,1.853263,-0.066092,0.247108,0.278446,0.166920,-0.022636,0.104566,0.135939,0.088821,0.065749,0.092932,0.027078,0.007877,0.003234,0.056223,0.010216,0.026355,0.008455,0.110900,0.002092,0.005169,0.010912,0.036335,0.004936,0.041504,0.030730,0.026515,0.122060,0.025943,0.017813,0.314439,0.005768,0.063188,0.754920,0.400577,0.318446,0.250582,0.253786,0.265302,0.236787,0.216292,0.202221,0.188410,0.193547,0.178946,0.169245,0.006623,0.003035,0.037581,0.010274,0.024319,0.007848,0.085122,0.002260,0.005133,0.009505,0.030950,0.004463,0.019176,120.000000,0.100527,Electronic
0.104528,0.050878,3.103789,0.224079,0.232610,0.847860,0.010805,0.171103,-23.838251,2.053810,0.480683,0.380879,0.001447,0.011111,0.053433,-0.042973,0.137820,0.084503,0.058256,0.097396,0.044530,0.015482,0.002326,0.081354,0.011798,0.015313,0.005709,0.105899,0.001106,0.006108,0.010904,0.034718,0.005789,0.040276,0.046623,0.033506,0.139584,0.041431,0.020040,0.407967,0.008961,0.121824,0.795763,0.416739,0.329300,0.300999,0.274981,0.227252,0.195244,0.208569,0.193179,0.175229,0.171907,0.174844,0.165247,0.014132,0.002529,0.042785,0.011506,0.013016,0.005185,0.091099,0.001282,0.006100,0.009250,0.033795,0.005763,0.022002,133.333333,0.181304,Electronic
0.134875,0.047879,3.125572,0.272825,0.245041,1.161617,0.005917,0.272188,-23.808172,1.510852,0.568203,0.034534,-0.042068,0.195049,0.226413,0.144854,0.234723,0.214659,0.147248,0.134669,0.025165,0.013685,0.003224,0.082841,0.003921,0.009533,0.007389,0.042312,0.002073,0.002525,0.010933,0.066567,0.006862,0.033899,0.046026,0.024390,0.149221,0.033553,0.011581,0.398117,0.003384,0.133221,0.857588,0.315577,0.315782,0.275708,0.229705,0.222564,0.192580,0.190160,0.185304,0.182350,0.180242,0.177095,0.166045,0.013386,0.003826,0.041405,0.003748,0.007474,0.007101,0.032132,0.002469,0.002360,0.009468,0.041350,0.009380,0.011067,63.157895,0.132200,Electronic
0.117171,0.038602,3.018866,0.228782,0.230571,1.011686,0.006689,0.201868,-23.627988,1.539435,0.129300,0.346328,0.341961,0.272838,0.307889,0.159799,0.111194,0.126337,0.053261,0.105429,0.057992,0.009328,0.002065,0.102593,0.003559,0.026290,0.004487,0.094612,0.001968,0.002061,0.006829,0.029731,0.004585,0.042694,0.031797,0.018288,0.218812,0.026488,0.016065,0.294074,0.003401,0.095893,0.573620,0.299862,0.308989,0.226818,0.226919,0.206020,0.208460,0.206514,0.196942,0.187579,0.177393,0.175873,0.168111,0.007817,0.002151,0.055879,0.002951,0.025548,0.004095,0.047233,0.002227,0.001753,0.005601,0.020177,0.004187,0.012527,120.000000,0.103828,Electronic
0.105232,0.060691,3.154332,0.227332,0.232698,0.921246,0.006808,0.168496,-22.706012,1.903538,0.179045,0.277118,0.230525,0.097139,0.042872,0.114311,0.119847,0.119734,0.043433,0.084617,0.053958,0.008666,0.008623,0.068788,0.004703,0.019783,0.013238,0.076637,0.001997,0.005355,0.010189,0.050395,0.002195,0.036833,0.032505,0.023319,0.094194,0.027314,0.013001,0.295756,0.003199,0.083930,0.593255,0.285089,0.264799,0.239586,0.236175,0.235181,0.216987,0.215184,0.202377,0.197382,0.201775,0.182021,0.174209,0.006386,0.009089,0.040818,0.004195,0.018016,0.011878,0.050182,0.002040,0.005109,0.009315,0.038754,0.002152,0.011615,240.000000,0.101014,Electronic
0.117919,0.039154,3.158518,0.230520,0.221166,1.199079,0.005625,0.210800,-23.095737,1.302923,0.173579,0.648626,0.183876,0.232611,0.119440,0.062955,0.067718,0.153927,0.007003,0.099373,-0.046645,0.008625,0.002174,0.037636,0.005791,0.024465,0.009809,0.128271,0.001880,0.002957,0.011800,0.035296,0.003208,0.041793,0.032085,0.015418,0.126090,0.018453,0.011191,0.313327,0.002976,0.066759,0.517876,0.274334,0.287237,0.220016,0.222970,0.209245,0.212270,0.197633,0.193766,0.186777,0.199836,0.192914,0.186245,0.007819,0.002049,0.026762,0.004923,0.021169,0.008652,0.076203,0.001894,0.002420,0.012002,0.027745,0.002832,0.016542,133.333333,0.106203,Electronic
0.139523,0.053807,3.149909,0.239941,0.218658,1.331051,0.006351,0.263312,-22.389348,1.318544,0.097561,0.341294,0.155662,0.226420,0.137386,0.053571,-0.041383,0.018667,0.056304,0.093326,-0.019747,0.016478,0.002630,0.046339,0.007052,0.018249,0.007827,0.052772,0.002961,0.004964,0.010894,0.054987,0.004510,0.028681,0.044222,0.022937,0.135129,0.037220,0.018131,0.399405,0.003324,0.111541,0.663458,0.377933,0.344370,0.275045,0.236751,0.221240,0.215840,0.202195,0.206141,0.197220,0.188253,0.180973,0.188058,0.016146,0.002393,0.031112,0.006811,0.013991,0.007192,0.049215,0.003253,0.004592,0.008976,0.037616,0.004249,0.013083,133.333333,0.265875,Electronic
0.118650,0.051271,3.104772,0.236895,0.231105,1.065735,0.009407,0.209474,-22.787312,1.569612,0.339798,0.333847,0.004997,0.075460,0.162593,0.077934,0.048714,0.073692,0.004987,0.082908,0.054706,0.009338,0.004666,0.047039,0.011179,0.030923,0.009879,0.081838,0.001416,0.005722,0.011663,0.040353,0.003276,0.035467,0.036337,0.029604,0.150361,0.032347,0.017693,0.317090,0.005159,0.092549,0.948136,0.338264,0.284876,0.253347,0.248620,0.231126,0.213527,0.211596,0.227863,0.193374,0.195929,0.185963,0.177120,0.010153,0.004353,0.033010,0.010243,0.027925,0.010570,0.065642,0.001760,0.005534,0.009779,0.036327,0.003475,0.016526,133.333333,0.226153,Electronic
0.117876,0.039970,3.141073,0.241034,0.239772,0.999991,0.007901,0.209521,-23.777732,1.801468,0.353014,0.322393,0.187446,0.112983,0.084183,0.142185,0.036238,-0.022955,-0.030061,0.004285,-0.022006,0.013937,0.004836,0.070547,0.009802,0.024299,0.006893,0.099906,0.001542,0.005206,0.009751,0.032435,0.004012,0.040399,0.045089,0.025808,0.130159,0.037448,0.016704,0.401056,0.006352,0.122040,0.714682,0.382081,0.249450,0.213605,0.211516,0.193139,0.188280,0.189811,0.184988,0.177390,0.180290,0.180447,0.169573,0.013114,0.005294,0.039532,0.009932,0.018727,0.006362,0.086941,0.001498,0.003831,0.007816,0.027370,0.004515,0.019356,133.333333,0.265630,Electronic
0.144842,0.032579,2.980824,0.252825,0.230370,1.235620,0.008912,0.263486,-24.412214,1.295923,-0.220328,0.079335,0.417210,0.290127,-0.044409,0.087335,0.119906,0.106820,0.019864,0.000144,0.019180,0.010407,0.006143,0.058601,0.005795,0.014790,0.005231,0.048453,0.002492,0.005734,0.008587,0.059866,0.005570,0.031879,0.050308,0.019092,0.259728,0.040337,0.018053,0.441493,0.005644,0.137010,0.960502,0.453646,0.391543,0.353618,0.342975,0.252444,0.265667,0.247108,0.217511,0.219105,0.203993,0.189823,0.175370,0.010907,0.007271,0.031312,0.005786,0.012144,0.005036,0.051322,0.002728,0.006201,0.008420,0.043955,0.005011,0.014802,133.333333,0.275088,Electronic
0.152997,0.015958,3.208322,0.231650,0.204399,1.479493,0.005740,0.256315,-24.518362,1.324775,-0.382182,-0.032501,-0.138462,0.128884,-0.006236,0.064126,0.081924,0.009746,-0.008433,0.000071,-0.010484,0.018181,0.008602,0.023404,0.010675,0.012120,0.008722,0.027955,0.006499,0.008608,0.011811,0.025084,0.006441,0.016338,0.046437,0.009803,0.099265,0.036586,0.018696,0.353527,0.002777,0.093249,0.841175,0.406809,0.448042,0.289533,0.326240,0.261420,0.255417,0.213963,0.212162,0.200636,0.177005,0.175153,0.167710,0.014917,0.009122,0.016200,0.009795,0.009718,0.009749,0.019603,0.007344,0.008373,0.010048,0.015921,0.006713,0.006815,171.428571,0.113150,Electronic
0.115686,0.049629,3.104516,0.233715,0.230762,1.034127,0.009640,0.200902,-23.030956,1.582305,0.344726,0.333525,0.000225,0.073560,0.160657,0.077811,0.049532,0.074319,0.006757,0.084532,0.053481,0.009327,0.004584,0.047149,0.011116,0.030918,0.009888,0.081852,0.001381,0.005648,0.011652,0.041519,0.003227,0.035806,0.035675,0.028820,0.150757,0.031804,0.017648,0.312358,0.005848,0.090341,0.977082,0.338270,0.285292,0.254325,0.249021,0.233592,0.212748,0.210611,0.227764,0.191839,0.194379,0.187353,0.177355,0.010182,0.004332,0.033217,0.010281,0.027963,0.010617,0.065495,0.001719,0.005542,0.009794,0.036341,0.003504,0.016513,133.333333,0.220654,Electronic
0.139224,0.051743,3.149846,0.240551,0.219262,1.327747,0.006313,0.262605,-22.591929,1.305098,0.097354,0.337752,0.152991,0.222372,0.139623,0.055826,-0.040764,0.018059,0.055189,0.091031,-0.021499,0.016507,0.002612,0.046290,0.007009,0.017957,0.007820,0.052719,0.002861,0.004977,0.010898,0.055333,0.004410,0.028801,0.044011,0.021966,0.133830,0.036901,0.017860,0.396604,0.003375,0.110354,0.666861,0.376939,0.346608,0.272094,0.237020,0.219518,0.214604,0.201207,0.206307,0.197995,0.186441,0.179643,0.188188,0.016338,0.002407,0.031060,0.006765,0.013701,0.007297,0.049164,0.003057,0.004710,0.008889,0.037219,0.004120,0.012962,133.333333,0.256735,Electronic
0.060265,0.028195,3.065794,0.161098,0.201865,0.477199,0.010475,0.100163,-25.483926,2.480514,-0.122291,0.180509,0.229585,0.185536,0.115624,0.083510,0.072966,0.156407,0.155381,0.068306,-0.005943,0.006139,0.002565,0.148254,0.004640,0.011582,0.006372,0.111333,0.002879,0.005386,0.008544,0.025052,0.005356,0.052627,0.042737,0.023407,0.236847,0.054906,0.037111,0.340624,0.008361,0.090949,1.218617,0.585440,0.489044,0.301939,0.255112,0.234923,0.228789,0.194951,0.198011,0.190486,0.183559,0.176902,0.178735,0.007218,0.002989,0.071452,0.004768,0.010537,0.006770,0.050347,0.003349,0.005423,0.006541,0.018509,0.006021,0.017794,120.000000,0.130155,Electronic
0.088890,0.037470,3.013278,0.187526,0.205233,0.774598,0.013515,0.137228,-24.968232,2.061879,0.081797,0.442474,0.269447,0.154655,0.025359,0.052679,-0.009805,0.054747,0.093078,0.113446,0.024236,0.015048,0.003842,0.048310,0.007003,0.026617,0.007486,0.085986,0.001732,0.005448,0.016306,0.045474,0.003609,0.037785,0.041465,0.034171,0.304368,0.040565,0.022705,0.388485,0.010705,0.085649,1.442294,0.470652,0.364482,0.291239,0.277409,0.248914,0.237386,0.224431,0.221879,0.218627,0.199169,0.194428,0.193284,0.014331,0.004634,0.047062,0.007562,0.026952,0.008443,0.063344,0.002026,0.006525,0.020039,0.037855,0.003895,0.015778,120.000000,0.181423,Electronic
0.092215,0.008588,3.100394,0.178994,0.195079,0.755090,0.013465,0.142239,-26.469942,1.993929,0.191585,0.415472,-0.107728,0.096740,-0.069063,-0.013905,0.082389,0.089773,0.004006,-0.016006,0.029657,0.010160,0.003002,0.036915,0.019626,0.018890,0.007073,0.062409,0.001795,0.013674,0.010254,0.046605,0.009317,0.029996,0.029935,0.004261,0.134132,0.030041,0.020228,0.298618,0.009533,0.062452,0.995366,0.487556,0.326738,0.280794,0.257946,0.250117,0.242592,0.218275,0.205531,0.199415,0.179757,0.183023,0.173496,0.009584,0.003076,0.023350,0.014978,0.013986,0.008279,0.046533,0.002332,0.010943,0.008519,0.027213,0.006529,0.010359,240.000000,0.176242,Electronic
0.115682,0.038886,3.142701,0.238997,0.239443,0.979829,0.008047,0.203560,-23.989392,1.802125,0.353450,0.324575,0.188503,0.115208,0.082929,0.141844,0.035023,-0.023062,-0.029549,0.004736,-0.020986,0.013825,0.004809,0.070633,0.009750,0.024236,0.006790,0.099624,0.001518,0.005171,0.009718,0.033482,0.003991,0.040635,0.044512,0.025226,0.127664,0.036961,0.016505,0.395732,0.006585,0.120086,0.715905,0.379985,0.246687,0.214015,0.209444,0.193483,0.187336,0.191432,0.188451,0.177298,0.180783,0.180463,0.170223,0.013148,0.005299,0.039263,0.009924,0.018609,0.006222,0.086338,0.001493,0.003830,0.007794,0.028068,0.004563,0.019191,133.333333,0.265295,Electronic
0.084948,0.016178,2.869192,0.193142,0.214245,0.734240,0.017891,0.137467,-27.123296,1.964238,0.187331,0.344094,0.234847,0.149266,0.110227,0.115828,0.038089,0.065168,0.071688,0.107269,0.083814,0.010609,0.003001,0.073101,0.007942,0.015720,0.008510,0.111048,0.001643,0.005265,0.008525,0.046905,0.002632,0.044524,0.054472,0.025097,0.378232,0.052473,0.027224,0.515237,0.015922,0.113564,1.880705,0.642587,0.441133,0.353195,0.323075,0.275644,0.274039,0.242016,0.236453,0.216034,0.213644,0.218755,0.195125,0.012139,0.004301,0.056872,0.011055,0.014346,0.012476,0.093769,0.002782,0.006952,0.008791,0.033320,0.003374,0.022380,133.333333,0.087241,Electronic
0.144574,0.032555,2.981775,0.253473,0.230929,1.236502,0.008919,0.263729,-24.521139,1.281918,-0.218321,0.080282,0.417433,0.289261,-0.045411,0.085596,0.118983,0.107615,0.020659,-0.000501,0.018998,0.010340,0.006135,0.057328,0.005711,0.014640,0.005193,0.048414,0.002489,0.005849,0.008489,0.060784,0.005574,0.031866,0.050181,0.018940,0.260622,0.040258,0.017915,0.441924,0.005861,0.136944,0.958322,0.447720,0.388646,0.352632,0.339651,0.255264,0.265242,0.243979,0.217194,0.216829,0.203458,0.191014,0.180246,0.010983,0.007468,0.030466,0.005733,0.012020,0.005018,0.050685,0.002663,0.006396,0.008245,0.043886,0.005081,0.014738,133.333333,0.268442,Electronic
0.041078,0.052358,3.035533,0.150782,0.209042,0.357101,0.016302,0.059490,-24.811255,2.671981,-0.006045,0.446504,0.185426,0.212357,0.071440,0.129429,0.094269,0.062469,0.030041,0.056950,0.029139,0.008690,0.001531,0.118982,0.010610,0.026514,0.002815,0.158943,0.000851,0.001709,0.009920,0.023751,0.002023,0.058456,0.023353,0.049310,0.182255,0.031594,0.025442,0.234958,0.013849,0.043778,1.201127,0.543740,0.442951,0.328208,0.236283,0.201882,0.182921,0.182235,0.183121,0.174867,0.161448,0.163634,0.159833,0.009767,0.001829,0.066659,0.014968,0.034536,0.003077,0.092142,0.001119,0.001813,0.009646,0.019296,0.002500,0.020813,120.000000,0.202044,Electronic
0.041734,0.138953,2.928416,0.147101,0.205238,0.331848,0.035608,0.069004,-25.409450,2.439103,0.352542,0.527845,0.220312,0.234512,0.100846,0.147354,0.112504,0.093909,0.073639,0.044078,0.016701,0.004878,0.000513,0.118985,0.002628,0.008122,0.001776,0.204645,0.000624,0.001103,0.007391,0.040061,0.001024,0.076367,0.028882,0.100542,0.330834,0.050468,0.035316,0.284465,0.029462,0.066057,2.290771,0.714702,0.431644,0.276715,0.219685,0.192566,0.188227,0.164233,0.165190,0.155745,0.145127,0.145011,0.132890,0.007030,0.000736,0.109773,0.003597,0.009230,0.002348,0.132364,0.001121,0.001319,0.008972,0.036149,0.001423,0.027343,120.000000,0.158429,Electronic
0.078220,0.100435,2.861595,0.191143,0.215348,0.664599,0.027113,0.126316,-25.206634,1.841750,0.230646,0.489978,0.154104,0.153678,0.083112,0.090416,0.087918,0.117400,0.101164,0.068943,0.102612,0.006296,0.001467,0.109161,0.007089,0.013540,0.004643,0.103439,0.001345,0.002491,0.008881,0.052070,0.002111,0.052014,0.066403,0.072489,0.396297,0.070661,0.033094,0.536054,0.026522,0.132102,2.459316,0.928751,0.622442,0.404777,0.296708,0.264833,0.261295,0.213161,0.181020,0.171681,0.198736,0.181576,0.183752,0.009439,0.001968,0.082113,0.009942,0.017273,0.006653,0.093938,0.002087,0.003109,0.011316,0.044757,0.002879,0.024744,133.333333,0.117492,Electronic
0.085967,0.091725,2.981845,0.191034,0.219313,0.743076,0.016134,0.146917,-25.359175,1.998198,-0.000932,0.466074,0.327326,0.183982,0.022320,0.178192,0.216986,0.010545,-0.070122,0.061860,0.120337,0.013084,0.007064,0.078686,0.002935,0.013246,0.004518,0.105773,0.000925,0.002071,0.005825,0.064652,0.002127,0.047125,0.058006,0.087723,0.301365,0.066067,0.030511,0.501130,0.013973,0.144623,1.416733,0.653571,0.407056,0.308855,0.260925,0.220717,0.200481,0.192308,0.193733,0.173099,0.171692,0.174728,0.158579,0.012815,0.009328,0.060623,0.003066,0.015136,0.004258,0.074264,0.000961,0.002094,0.006066,0.052759,0.002767,0.019235,120.000000,0.145729,Electronic
0.057614,0.046850,2.993364,0.143292,0.187354,0.453724,0.011356,0.083414,-25.184687,2.719789,-0.426211,-0.004813,-0.103431,0.017773,-0.195114,-0.026282,0.115014,0.089594,0.030122,0.077709,0.050212,0.008116,0.003138,0.066652,0.006376,0.019718,0.006450,0.117509,0.001272,0.007767,0.013772,0.038501,0.011269,0.044370,0.027226,0.046833,0.306688,0.029122,0.028307,0.262292,0.009951,0.045013,1.124351,0.423361,0.343379,0.257828,0.225022,0.224224,0.238712,0.205250,0.197669,0.180756,0.168136,0.153145,0.146642,0.007633,0.002864,0.048325,0.005867,0.016472,0.006411,0.078430,0.001362,0.007288,0.010487,0.025035,0.010047,0.020266,120.000000,0.145293,Electronic
0.136706,0.110601,3.118341,0.252978,0.236889,1.346470,0.006031,0.260160,-21.490207,1.571346,0.094892,0.432852,0.336690,0.189528,0.141016,0.137048,0.047792,0.012077,0.022923,-0.065722,-0.066839,0.020076,0.002986,0.036108,0.007596,0.014917,0.004272,0.042981,0.001846,0.002833,0.018284,0.045091,0.006164,0.023355,0.037450,0.060820,0.135913,0.036183,0.017924,0.394691,0.003142,0.130108,0.742545,0.307864,0.303410,0.252471,0.265957,0.238861,0.239320,0.223514,0.221080,0.213379,0.205238,0.194821,0.162504,0.021117,0.003502,0.024841,0.006441,0.012007,0.003623,0.034845,0.002391,0.002559,0.013928,0.034883,0.006879,0.010071,63.157895,0.115148,Electronic
0.047364,0.015224,3.048012,0.151804,0.202905,0.397259,0.012612,0.076166,-26.850817,2.716183,0.570443,0.656526,-0.051537,-0.009996,-0.021508,0.137346,0.029930,-0.023806,-0.070313,0.049467,0.003103,0.015570,0.003148,0.101930,0.014476,0.018434,0.009323,0.101626,0.000371,0.004191,0.015491,0.034535,0.002605,0.047209,0.032625,0.010508,0.301803,0.055857,0.037794,0.329698,0.011944,0.072509,1.488049,0.714784,0.517981,0.406537,0.283702,0.253701,0.242171,0.230380,0.224533,0.220530,0.226263,0.198605,0.179361,0.015095,0.004167,0.053664,0.014920,0.020199,0.010500,0.063914,0.000377,0.003929,0.014982,0.025977,0.002804,0.015185,133.333333,0.098862,Electronic
0.063667,0.105113,3.029063,0.173827,0.219857,0.423664,0.029949,0.090527,-24.929041,2.483490,0.242914,0.677857,0.307154,0.212516,0.128382,0.064101,0.098765,0.010560,0.114331,0.004347,0.004046,0.008095,0.001431,0.076795,0.010075,0.020083,0.001965,0.096745,0.001116,0.003483,0.007586,0.095312,0.001057,0.055282,0.060549,0.070016,0.315762,0.070641,0.040938,0.445797,0.026985,0.117116,2.269682,0.648719,0.558272,0.328157,0.248940,0.258569,0.224910,0.248344,0.212707,0.205132,0.217402,0.189459,0.184555,0.010663,0.002356,0.079711,0.014842,0.029794,0.002608,0.104287,0.002316,0.005146,0.008444,0.077512,0.001611,0.025717,133.333333,0.146957,Electronic
0.077829,0.025133,3.166625,0.138492,0.156579,0.651672,0.011039,0.116124,-25.664443,2.657204,-0.689960,0.115511,-0.240818,-0.096959,-0.164870,-0.058390,-0.148677,0.052168,-0.041823,-0.012868,-0.034814,0.017334,0.005883,0.037977,0.010791,0.022583,0.033193,0.016445,0.010956,0.008406,0.017507,0.024323,0.004717,0.028029,0.022711,0.014087,0.165161,0.027076,0.030140,0.271539,0.008468,0.040063,1.772872,0.637294,0.547518,0.354482,0.298900,0.274942,0.270453,0.274831,0.265361,0.278731,0.263564,0.236796,0.230044,0.016547,0.006818,0.034114,0.012666,0.022474,0.029093,0.014241,0.014188,0.010149,0.018555,0.018934,0.006085,0.011463,109.090909,0.085723,Jazz
0.136163,0.007520,3.156614,0.215803,0.201115,1.222904,0.007348,0.245674,-26.304569,1.808894,0.316784,0.146788,0.086962,0.052412,0.089913,0.028201,-0.058504,-0.023245,-0.069073,-0.052790,-0.045805,0.023079,0.005954,0.038231,0.012028,0.018665,0.006832,0.043610,0.002038,0.005604,0.012258,0.034481,0.004476,0.024618,0.047605,0.005761,0.133210,0.038525,0.017303,0.480341,0.004494,0.105980,1.340542,0.516517,0.349744,0.267177,0.246624,0.227845,0.226747,0.225083,0.247545,0.236295,0.236012,0.223200,0.196025,0.022013,0.007134,0.029823,0.011788,0.016738,0.007680,0.038339,0.002561,0.006175,0.011432,0.025960,0.005695,0.011018,150.000000,0.093323,Jazz
0.094207,0.012662,3.163776,0.152675,0.150383,0.884815,0.009476,0.153384,-25.767244,1.823138,-0.387866,-0.050047,-0.401470,0.050108,-0.189557,0.004306,-0.030285,0.115248,0.041214,0.091332,0.076519,0.017019,0.007876,0.027791,0.012490,0.019739,0.013899,0.016525,0.003056,0.011668,0.013971,0.027432,0.012163,0.023380,0.030436,0.010015,0.151295,0.025347,0.025242,0.352219,0.006258,0.057605,1.531920,0.572939,0.424689,0.293512,0.275558,0.259323,0.254318,0.258375,0.249654,0.238777,0.245795,0.233440,0.206626,0.017635,0.008296,0.034746,0.012498,0.016968,0.015721,0.015246,0.004583,0.012523,0.014001,0.021236,0.013621,0.011479,171.428571,0.076321,Jazz
0.091310,0.034590,3.196508,0.180578,0.204154,0.766236,0.006693,0.130099,-24.120702,2.376203,-0.071290,-0.001830,-0.176512,0.162870,0.142981,0.031935,0.083217,0.030881,0.161613,0.179020,0.032721,0.012552,0.004384,0.031351,0.014327,0.019723,0.017265,0.034254,0.001735,0.006356,0.020581,0.032296,0.009075,0.023382,0.026890,0.014549,0.099857,0.031170,0.021537,0.308221,0.005555,0.053533,0.811370,0.414953,0.302006,0.271668,0.271650,0.233465,0.229243,0.226913,0.234823,0.229913,0.225279,0.213053,0.193611,0.011972,0.004645,0.029970,0.012887,0.016585,0.015591,0.026333,0.001896,0.005690,0.016607,0.021303,0.008595,0.008602,171.428571,0.070423,Jazz
0.094053,0.017949,3.214067,0.185394,0.195333,0.795687,0.009280,0.154743,-25.962888,1.865295,0.278152,0.192770,-0.101018,0.191110,-0.032030,0.016939,-0.059063,-0.028598,-0.007713,0.055897,-0.028683,0.021270,0.004358,0.035550,0.011357,0.026138,0.011455,0.084287,0.002424,0.006572,0.014954,0.029655,0.005583,0.040971,0.036578,0.010905,0.086907,0.033674,0.022495,0.313841,0.007107,0.075172,1.164999,0.474836,0.413952,0.309968,0.315100,0.287484,0.258616,0.252474,0.243231,0.226858,0.225873,0.212345,0.200394,0.021207,0.005248,0.032756,0.013284,0.022030,0.014132,0.055823,0.003345,0.007921,0.014640,0.023252,0.007063,0.014981,109.090909,0.044293,Jazz
0.082826,0.012622,3.132206,0.148838,0.164954,0.619068,0.010608,0.120738,-26.544400,2.558670,-0.313651,-0.406299,-0.274078,-0.206663,-0.082513,-0.147827,-0.036240,-0.033270,-0.017507,0.005861,0.012725,0.021071,0.010738,0.029846,0.015422,0.019328,0.016677,0.016073,0.006389,0.014901,0.013152,0.025639,0.008773,0.023266,0.027441,0.011262,0.174509,0.028647,0.025952,0.304498,0.008404,0.054912,1.679741,0.531707,0.407893,0.325793,0.286145,0.261137,0.255409,0.236683,0.231470,0.232243,0.247835,0.218980,0.196604,0.018482,0.013942,0.030104,0.016382,0.017803,0.017098,0.015660,0.009443,0.014922,0.012409,0.019328,0.009507,0.010394,150.000000,0.080831,Jazz
