@RELATION knnSpeakerFemaleMale
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {female,male}

@DATA
0.091384,0.021146,3.001642,0.188163,0.207987,0.740962,0.013600,0.134280,-28.324288,2.129645,-0.457070,0.023144,0.273491,0.258817,0.167979,-0.027692,-0.026774,0.062537,0.086952,-0.019489,-0.189367,0.008489,0.001315,0.041165,0.001884,0.013634,0.018459,0.001278,0.007622,0.021266,0.006179,0.099293,0.004118,0.035530,0.045244,0.035158,0.287229,0.047355,0.041143,0.470044,0.010593,0.098107,3.808358,0.830748,0.900711,0.631163,0.446334,0.338707,0.414585,0.314460,0.412013,0.339288,0.217360,0.286662,0.285356,0.011007,0.002333,0.047641,0.002792,0.015220,0.015295,0.002397,0.013355,0.033289,0.010287,0.076907,0.006225,0.017052,female
0.080551,0.008444,2.973119,0.178671,0.205140,0.475684,0.026670,0.122373,-28.872672,2.380207,0.041053,-0.278659,-0.166384,0.084703,0.029359,-0.004131,-0.150738,-0.206473,-0.155395,-0.182553,-0.073468,0.013277,0.000472,0.040018,0.001373,0.011799,0.043331,0.000545,0.009614,0.006840,0.001296,0.107332,0.000975,0.043023,0.090016,0.021574,0.344794,0.090373,0.039716,0.494446,0.032069,0.170189,2.278279,0.689531,0.948707,0.619703,0.358457,0.435062,0.365181,0.367195,0.298671,0.372329,0.410253,0.467474,0.314433,0.023864,0.000526,0.041141,0.003006,0.019958,0.049914,0.000890,0.022061,0.012051,0.001706,0.103878,0.001661,0.020364,female
0.061274,0.045546,2.956507,0.166159,0.196828,0.427344,0.023454,0.095858,-25.367174,2.494847,-0.003910,-0.371844,-0.354229,-0.008253,0.032742,-0.169624,-0.073664,-0.150926,-0.204166,-0.145149,-0.188256,0.021181,0.000740,0.064412,0.000556,0.016830,0.040929,0.000667,0.005629,0.009592,0.003955,0.057635,0.001145,0.036049,0.031601,0.041155,0.273163,0.044299,0.031568,0.331587,0.022256,0.092332,2.036411,0.727720,0.769961,0.478569,0.374033,0.356927,0.305581,0.401114,0.343201,0.382198,0.313420,0.399941,0.295911,0.027826,0.001021,0.051604,0.000809,0.027570,0.048984,0.001187,0.011631,0.013533,0.008909,0.071063,0.002317,0.013735,female
0.112496,0.024918,3.015627,0.229163,0.233427,0.823973,0.015654,0.172727,-28.594683,1.591457,0.079991,-0.219431,-0.193957,0.385702,0.102456,-0.086561,-0.056522,-0.264004,-0.002356,-0.163146,-0.112206,0.013342,0.001443,0.041960,0.001034,0.009463,0.037622,0.000763,0.006909,0.007877,0.002389,0.108547,0.001571,0.042441,0.067688,0.039959,0.313876,0.062283,0.030152,0.578779,0.012318,0.163514,3.818593,0.781141,0.551262,0.692887,0.401624,0.416600,0.300373,0.373370,0.393894,0.350243,0.286694,0.302919,0.362813,0.020808,0.002237,0.045282,0.001007,0.018413,0.047292,0.000953,0.013040,0.009791,0.002618,0.099358,0.002498,0.018952,female
0.121638,0.020114,2.998104,0.206912,0.201383,0.805003,0.020308,0.194213,-27.284878,2.350341,-0.382815,0.029267,-0.127912,-0.277492,0.017727,-0.161340,-0.199113,-0.213193,-0.222551,-0.378258,-0.189395,0.009494,0.001908,0.057419,0.002170,0.008682,0.047007,0.001934,0.005058,0.018844,0.004623,0.053579,0.001965,0.033981,0.140236,0.028655,0.298900,0.128583,0.049425,0.628467,0.017969,0.224643,2.584198,0.944090,1.048684,0.450715,0.379386,0.427987,0.312851,0.391486,0.351946,0.286291,0.388368,0.379736,0.385565,0.012877,0.003825,0.054022,0.003745,0.014476,0.049176,0.005163,0.008608,0.028492,0.009545,0.072654,0.003530,0.016298,female
0.060707,0.021679,2.903793,0.187512,0.235323,0.358111,0.043966,0.081250,-28.467120,2.372619,0.511440,-0.266396,-0.013737,-0.016320,0.040111,-0.042191,-0.002562,-0.058109,-0.111610,-0.197401,-0.176323,0.006106,0.000320,0.029866,0.000212,0.003924,0.034154,0.000323,0.001155,0.003880,0.005930,0.178808,0.000855,0.058068,0.065641,0.045818,0.306101,0.083856,0.054113,0.443097,0.050737,0.159533,2.437934,0.752403,0.698976,0.582623,0.437009,0.494730,0.316744,0.310803,0.284455,0.378295,0.370548,0.362227,0.252314,0.011629,0.000567,0.041499,0.000281,0.006369,0.045686,0.000645,0.002421,0.005274,0.018739,0.120930,0.001538,0.023461,female
0.074388,0.019625,2.970353,0.212231,0.240901,0.530795,0.037770,0.112922,-28.532218,1.978937,0.324202,-0.210974,0.035683,0.114208,-0.052239,-0.038615,-0.102731,-0.037250,-0.010607,-0.066251,0.050045,0.005745,0.000699,0.021207,0.000883,0.007577,0.026979,0.000615,0.004638,0.013204,0.002161,0.166646,0.001172,0.052338,0.085717,0.043918,0.368026,0.084444,0.047987,0.574544,0.053129,0.176155,3.286476,0.875528,0.605890,0.573695,0.438652,0.349383,0.342332,0.330371,0.322065,0.332399,0.332788,0.323760,0.291841,0.012185,0.001514,0.030450,0.002387,0.020636,0.031031,0.001038,0.012008,0.031758,0.004813,0.113442,0.002946,0.024815,female
0.100157,0.008210,2.946480,0.229343,0.240398,0.733907,0.029068,0.154000,-31.024353,1.929876,0.319325,0.007180,-0.068882,0.079041,0.207577,0.007535,0.002119,-0.007158,-0.075802,-0.056745,-0.057172,0.006720,0.000970,0.028007,0.000885,0.004349,0.043978,0.000890,0.002705,0.006376,0.002434,0.136933,0.001005,0.045848,0.073208,0.021669,0.218786,0.067056,0.026096,0.530960,0.031738,0.155585,1.500572,0.545572,0.439963,0.377920,0.330446,0.301227,0.257568,0.296086,0.235782,0.250870,0.281161,0.271387,0.260496,0.010169,0.001620,0.027682,0.001712,0.006924,0.043955,0.000853,0.004158,0.008022,0.004552,0.082461,0.000888,0.016076,female
0.116637,0.048193,2.863827,0.217371,0.212169,0.792308,0.019740,0.189558,-26.267320,2.348829,0.448351,0.165114,0.291348,0.032633,0.142892,-0.105948,0.014648,0.008147,0.029609,-0.066047,-0.006533,0.004188,0.001287,0.032195,0.001055,0.005901,0.043767,0.001573,0.003981,0.019819,0.005056,0.081521,0.001651,0.032648,0.142040,0.051900,0.492758,0.118340,0.035194,0.782127,0.017307,0.226164,3.283050,1.143974,0.813778,0.740181,0.393863,0.385310,0.299760,0.332045,0.283737,0.284017,0.314442,0.288444,0.241056,0.004818,0.002146,0.042362,0.001813,0.011425,0.043816,0.003308,0.006613,0.031810,0.009526,0.064373,0.002831,0.015359,female
0.116066,0.125636,3.059158,0.206702,0.205016,0.709168,0.022835,0.172109,-24.149998,2.427906,0.182297,0.267789,-0.130411,0.064985,-0.315593,-0.090682,-0.186796,-0.032057,-0.195274,-0.023372,-0.184299,0.015398,0.001377,0.073267,0.001099,0.004600,0.038033,0.000745,0.002712,0.021815,0.002266,0.039871,0.002472,0.034691,0.168680,0.089556,0.236776,0.130960,0.041047,0.712032,0.021129,0.236257,1.735184,1.033976,0.745133,0.504007,0.485153,0.363225,0.417970,0.366529,0.302594,0.394383,0.324091,0.295167,0.287925,0.026479,0.004262,0.072250,0.002139,0.009359,0.055919,0.001347,0.003357,0.032916,0.004695,0.043609,0.003996,0.016301,female
0.058516,0.058636,2.884301,0.162183,0.203073,0.382708,0.025799,0.090733,-25.449529,2.708496,0.412018,0.370165,0.089421,0.203073,0.118167,0.094478,0.005956,-0.028424,0.047587,0.002352,0.009444,0.005755,0.000429,0.042296,0.000571,0.006089,0.055229,0.000486,0.003388,0.016105,0.000881,0.099442,0.000829,0.040346,0.067849,0.056003,0.231382,0.071465,0.040264,0.494293,0.019467,0.157470,1.727945,0.893791,0.560908,0.691030,0.308885,0.351469,0.309626,0.304035,0.287678,0.245086,0.255247,0.273948,0.259168,0.010015,0.000497,0.052792,0.001156,0.013358,0.050965,0.001291,0.007380,0.022204,0.001367,0.064315,0.001104,0.010686,female
0.107867,0.081384,3.076912,0.197860,0.206483,0.738101,0.019496,0.180723,-25.125734,2.469528,0.355943,0.418180,-0.139516,-0.166131,-0.348450,-0.067557,-0.140962,-0.151921,-0.042696,-0.065469,-0.013148,0.008468,0.001204,0.034012,0.000910,0.003672,0.061931,0.000930,0.001153,0.032845,0.001968,0.053646,0.002268,0.033751,0.135907,0.080794,0.259984,0.107591,0.041369,0.750760,0.023295,0.226890,2.247478,0.958102,0.738170,0.412085,0.349053,0.380783,0.297588,0.390156,0.235274,0.324011,0.358776,0.345336,0.258578,0.013334,0.002220,0.044886,0.001417,0.005930,0.062765,0.001848,0.001526,0.037072,0.003475,0.053993,0.004425,0.013745,female
0.086468,0.084687,2.987780,0.187466,0.196369,0.760351,0.024689,0.166815,-24.989792,2.382536,0.179866,0.424529,-0.288529,-0.065830,-0.318963,-0.085438,-0.222740,-0.014541,-0.087172,-0.097657,0.007447,0.007799,0.001929,0.048732,0.001466,0.005970,0.059606,0.001261,0.002894,0.023427,0.002145,0.048922,0.001915,0.033167,0.098530,0.088296,0.346303,0.092983,0.045857,0.720411,0.032333,0.199909,2.387092,0.862301,0.588483,0.502452,0.416242,0.365519,0.363408,0.392288,0.359114,0.346641,0.349159,0.329747,0.303550,0.011130,0.003727,0.049204,0.002926,0.008824,0.068700,0.002563,0.004028,0.031080,0.003226,0.040103,0.003153,0.013230,female
0.091215,0.077129,2.964112,0.183528,0.197996,0.654691,0.024941,0.162119,-24.945550,2.697650,0.116750,0.248968,0.265504,0.081666,0.031111,-0.056687,-0.062663,-0.067972,-0.101501,-0.157827,-0.115016,0.006380,0.001918,0.063373,0.001473,0.004426,0.046345,0.001054,0.004635,0.014287,0.002736,0.066958,0.002765,0.035397,0.111742,0.061797,0.253161,0.107690,0.045274,0.702399,0.019750,0.209966,1.780538,1.124068,0.916396,0.600800,0.358751,0.404638,0.302764,0.264014,0.290946,0.295531,0.331492,0.278691,0.291441,0.008780,0.003914,0.063788,0.005083,0.008416,0.049613,0.003087,0.011824,0.017570,0.006383,0.056406,0.006118,0.013829,female
0.074587,0.047974,3.042993,0.172118,0.201273,0.574309,0.022821,0.133908,-25.660816,2.722035,0.367987,0.421038,-0.113122,-0.151510,-0.180574,0.131764,-0.032358,0.222571,0.000767,-0.228138,-0.000867,0.025174,0.000679,0.038443,0.001520,0.004219,0.040422,0.001213,0.002164,0.024478,0.001155,0.073614,0.002625,0.034317,0.067271,0.053593,0.218841,0.072444,0.045891,0.538007,0.028082,0.166816,1.898579,0.707063,0.562976,0.531394,0.340902,0.358039,0.360809,0.333752,0.311027,0.363507,0.290853,0.293267,0.261737,0.035863,0.001198,0.049967,0.006241,0.007272,0.040913,0.001716,0.005947,0.034287,0.003268,0.051067,0.004399,0.009760,female
0.186723,0.071142,2.923695,0.260387,0.219374,1.097779,0.019911,0.285221,-25.263824,1.978296,0.547361,-0.049417,0.125861,0.011245,0.026645,0.115486,0.100034,-0.010638,0.101619,-0.096534,-0.014272,0.010095,0.002435,0.043420,0.001798,0.006215,0.019032,0.001298,0.003099,0.016298,0.004573,0.072719,0.001940,0.026590,0.170331,0.064210,0.308466,0.143205,0.045280,1.045062,0.017231,0.302252,2.252920,1.419038,0.871484,0.543954,0.429876,0.346621,0.313166,0.299776,0.323516,0.272539,0.291017,0.237033,0.247329,0.018950,0.004890,0.041446,0.004141,0.012312,0.020185,0.002396,0.004562,0.020859,0.007554,0.050426,0.002832,0.013359,female
0.076444,0.067435,3.131985,0.167042,0.191015,0.626464,0.027304,0.129367,-25.796117,2.671898,-0.390080,0.250499,-0.221941,-0.103411,-0.018798,-0.037651,-0.109752,-0.244621,-0.261717,-0.035834,0.153324,0.013944,0.002008,0.041465,0.001625,0.017267,0.058420,0.002519,0.002307,0.029215,0.002201,0.036290,0.003447,0.033803,0.085341,0.069786,0.163710,0.072661,0.041714,0.537485,0.034089,0.150941,2.520571,0.829863,0.689033,0.618899,0.489582,0.478469,0.397662,0.468453,0.449047,0.318989,0.317566,0.350814,0.305713,0.021234,0.003301,0.058750,0.006272,0.022258,0.053900,0.008896,0.002295,0.045934,0.004673,0.040953,0.006893,0.011698,female
0.139200,0.070581,2.992211,0.219591,0.203269,1.004222,0.015617,0.206250,-24.613517,2.038157,-0.167950,0.253671,0.106161,0.068092,-0.108836,-0.124513,0.081739,-0.047169,0.050419,-0.120357,-0.132638,0.013363,0.002654,0.058442,0.004805,0.006150,0.020715,0.001403,0.004443,0.012741,0.008899,0.052329,0.005584,0.026013,0.136284,0.056114,0.193300,0.104162,0.033578,0.807979,0.013787,0.210384,2.271519,1.179646,0.851934,0.514672,0.487125,0.340337,0.349989,0.295907,0.301573,0.304591,0.325110,0.312563,0.252825,0.014631,0.004254,0.050251,0.009470,0.008495,0.025332,0.002466,0.006805,0.018598,0.017134,0.043441,0.011577,0.012846,female
0.166983,0.050340,2.986819,0.253066,0.224699,1.107592,0.015671,0.262137,-25.892305,1.834358,0.426695,0.043018,0.021956,0.210916,-0.035129,-0.109341,-0.087188,-0.201475,-0.020926,-0.008534,-0.020651,0.006729,0.001897,0.048960,0.001622,0.004781,0.043659,0.001091,0.004843,0.023213,0.002181,0.051906,0.002136,0.030392,0.156911,0.065462,0.328432,0.117776,0.033047,0.888743,0.013904,0.263735,2.268854,1.043850,0.582675,0.408541,0.383716,0.285676,0.312851,0.402707,0.353799,0.287660,0.293893,0.341119,0.326280,0.007721,0.002251,0.063535,0.002663,0.005466,0.039438,0.001632,0.007033,0.037388,0.002696,0.044789,0.003397,0.014115,female
0.087321,0.057175,3.061815,0.186627,0.199374,0.795433,0.021618,0.169051,-25.195301,2.327123,0.084585,0.464271,-0.172299,-0.167653,-0.341332,-0.001008,-0.233935,0.026425,-0.174999,-0.138133,0.087778,0.007168,0.001444,0.055176,0.001999,0.009336,0.044919,0.001402,0.003322,0.027695,0.003869,0.044127,0.003292,0.030617,0.079701,0.065614,0.230459,0.072352,0.046444,0.523505,0.026147,0.174121,2.264767,0.748988,0.543107,0.831970,0.351780,0.415358,0.456907,0.326775,0.323007,0.372015,0.325330,0.300009,0.285301,0.008162,0.002724,0.059591,0.003846,0.012615,0.043470,0.003425,0.010598,0.033766,0.008429,0.038292,0.006945,0.011947,female
0.086822,0.088664,3.081060,0.185904,0.197319,0.721676,0.021012,0.153560,-24.491597,2.468503,-0.060950,0.131893,0.071782,0.126642,-0.067148,-0.187309,-0.040306,-0.170674,-0.110380,-0.252621,-0.255076,0.010954,0.003934,0.098499,0.000921,0.004144,0.029140,0.000719,0.004861,0.017121,0.005621,0.035322,0.002436,0.035141,0.081006,0.065366,0.174996,0.082774,0.042506,0.680035,0.022843,0.170491,1.807044,1.019368,0.834488,0.499952,0.405271,0.337311,0.345865,0.290384,0.245445,0.326883,0.250629,0.272875,0.244434,0.013416,0.010851,0.072576,0.001373,0.007494,0.027892,0.001324,0.008724,0.021114,0.012671,0.043081,0.004229,0.014500,female
0.073022,0.094209,3.053667,0.167731,0.190899,0.580091,0.038827,0.114559,-25.133955,2.453910,0.085771,0.150395,-0.370715,-0.354876,-0.273673,-0.118043,-0.087130,-0.050601,-0.014374,-0.032143,0.078244,0.007225,0.001702,0.048676,0.001697,0.009007,0.032642,0.001313,0.003375,0.042727,0.002295,0.054073,0.001451,0.035573,0.075462,0.094428,0.334259,0.066901,0.034793,0.625063,0.042384,0.127174,2.228634,0.937610,0.555195,0.595138,0.402003,0.418629,0.493947,0.337731,0.395494,0.378206,0.499607,0.382296,0.327201,0.008044,0.004178,0.065559,0.005032,0.017167,0.046897,0.004307,0.009715,0.053132,0.005284,0.055484,0.002893,0.014369,female
0.159119,0.057212,2.939070,0.234391,0.206007,0.839462,0.022610,0.236446,-26.043481,2.484229,0.090818,0.090770,-0.440556,-0.135137,-0.108389,0.045941,-0.107956,-0.071695,-0.301620,-0.270099,-0.104668,0.011782,0.001313,0.069592,0.000974,0.005490,0.047787,0.002069,0.003637,0.012313,0.002859,0.028239,0.001019,0.028947,0.194133,0.058370,0.430716,0.152560,0.046830,0.842124,0.023180,0.277828,2.815185,0.964919,0.585067,0.471465,0.364923,0.389002,0.426668,0.329452,0.329898,0.334521,0.360487,0.309979,0.285939,0.019527,0.002698,0.056644,0.001656,0.008182,0.054082,0.004497,0.006551,0.015811,0.005438,0.032000,0.001525,0.015573,female
0.097293,0.076965,2.979564,0.188763,0.200693,0.759836,0.024414,0.163796,-24.581331,2.274190,0.398516,0.512413,0.146925,0.113637,0.110423,-0.031926,0.045486,-0.156063,-0.017266,-0.073323,-0.146597,0.006115,0.002032,0.062902,0.000937,0.004749,0.037468,0.001146,0.002020,0.009288,0.003367,0.086665,0.002062,0.036397,0.110264,0.059314,0.212275,0.101326,0.042312,0.752725,0.019813,0.201846,1.820896,1.173695,0.897657,0.445636,0.414283,0.347087,0.393181,0.300970,0.309434,0.307300,0.313122,0.309702,0.278569,0.009967,0.003920,0.059912,0.001252,0.007973,0.034057,0.002425,0.002645,0.011939,0.005544,0.063789,0.004770,0.013607,female
0.108358,0.031464,2.954620,0.193543,0.189949,0.877869,0.020552,0.185241,-26.547838,2.244929,0.015785,0.481121,-0.172442,-0.228853,-0.139030,0.023105,-0.108181,0.072619,-0.011352,-0.140581,0.044288,0.008414,0.001797,0.049456,0.002700,0.006442,0.029275,0.002550,0.004004,0.026319,0.003180,0.061367,0.001541,0.028825,0.108216,0.039705,0.330855,0.096412,0.041869,0.668231,0.013762,0.187187,2.719874,0.840976,0.777666,0.683491,0.536499,0.483055,0.388871,0.330210,0.291893,0.248526,0.382544,0.293433,0.290899,0.009206,0.002757,0.051136,0.006049,0.008234,0.027308,0.004690,0.007334,0.033970,0.006079,0.048105,0.002463,0.011877,female
0.074825,0.069219,2.964209,0.172728,0.199301,0.479989,0.024500,0.114211,-24.906158,2.527089,0.654263,0.322559,0.149206,0.076287,0.081420,0.012493,-0.046166,-0.124864,-0.089916,-0.038346,0.007514,0.004713,0.000701,0.040775,0.000823,0.004511,0.062576,0.001125,0.002122,0.015229,0.003412,0.090918,0.001062,0.038851,0.093219,0.052282,0.221174,0.091666,0.044874,0.530026,0.018305,0.186758,1.445000,0.693954,0.997446,0.503543,0.466283,0.320859,0.283238,0.325955,0.313767,0.299714,0.367794,0.338886,0.279158,0.010362,0.001326,0.048622,0.001861,0.008675,0.052822,0.003035,0.006340,0.028433,0.009277,0.059476,0.002554,0.011009,female
0.093606,0.077766,3.042709,0.193357,0.205970,0.631720,0.028702,0.148183,-25.106478,2.380596,0.290598,0.061205,-0.324685,-0.140342,-0.264538,-0.117571,-0.276367,-0.138010,-0.245432,-0.115534,-0.104182,0.026954,0.001298,0.069173,0.001273,0.004062,0.060831,0.001272,0.004104,0.015288,0.000919,0.024239,0.001637,0.036301,0.107088,0.071350,0.351393,0.088540,0.043954,0.677439,0.031773,0.188892,1.905124,0.848358,0.683062,0.648311,0.400216,0.380576,0.337127,0.345876,0.352437,0.330952,0.328645,0.294927,0.381169,0.037432,0.003059,0.058942,0.003379,0.008301,0.070183,0.002975,0.006847,0.028308,0.001014,0.031545,0.002923,0.013511,female
0.122521,0.054378,2.982492,0.219402,0.212676,0.900981,0.018796,0.207304,-26.177296,2.203361,0.310015,0.245201,-0.311030,-0.044866,-0.270010,0.048268,-0.139979,-0.061838,-0.061556,-0.093872,0.024383,0.010954,0.002239,0.051327,0.002528,0.004539,0.046281,0.000937,0.002941,0.020146,0.002214,0.047591,0.002456,0.028907,0.146367,0.059460,0.361812,0.112796,0.042626,0.784041,0.017987,0.236222,3.140559,0.931805,0.668978,0.514862,0.341975,0.290268,0.379898,0.336318,0.301944,0.331343,0.302734,0.345407,0.276693,0.017409,0.005149,0.047630,0.004265,0.005777,0.050859,0.001888,0.003920,0.025181,0.002797,0.044339,0.005278,0.013326,female
0.041877,0.075152,2.963744,0.104840,0.153833,0.370660,0.014670,0.067649,-25.203033,2.492476,0.641774,0.224679,-0.382545,0.455173,-0.328860,0.008414,0.193822,0.147537,-0.052750,0.198934,0.093211,0.009134,0.001252,0.021779,0.000672,0.006123,0.072391,0.000620,0.001472,0.030584,0.002340,0.056352,0.002225,0.030243,0.040828,0.065770,0.273057,0.040271,0.037195,0.498285,0.014545,0.077901,2.487826,1.333059,0.998169,0.457558,0.497757,0.471995,0.397855,0.301703,0.394249,0.277722,0.250256,0.245386,0.217919,0.007879,0.001819,0.018940,0.001056,0.012818,0.043452,0.001102,0.001682,0.037163,0.002879,0.045105,0.002505,0.010266,male
0.036075,0.050688,2.978929,0.096626,0.137321,0.342251,0.014071,0.053968,-26.114164,2.167814,0.677284,0.369507,-0.063015,0.333674,-0.359742,0.118435,0.063816,0.338392,0.009450,0.261927,0.094914,0.007702,0.001548,0.024871,0.000978,0.002425,0.105946,0.000720,0.001344,0.027596,0.002946,0.037405,0.004170,0.034508,0.023289,0.058321,0.194935,0.029601,0.038192,0.287446,0.014927,0.050954,2.392604,0.966489,0.642557,0.393875,0.354088,0.399973,0.317217,0.277378,0.328242,0.285148,0.292470,0.229352,0.229204,0.006982,0.002508,0.019796,0.001265,0.001828,0.056326,0.000828,0.001309,0.028118,0.005235,0.034235,0.009011,0.011282,male
0.044835,0.048880,3.011680,0.112646,0.160701,0.360809,0.017614,0.070256,-26.006536,2.480370,0.199222,-0.095307,-0.182733,0.217806,-0.238544,-0.067798,-0.012994,0.254190,-0.035129,0.072408,0.014701,0.018175,0.001137,0.017238,0.000791,0.006465,0.066782,0.001028,0.004334,0.018469,0.008097,0.057740,0.004427,0.028630,0.032568,0.056936,0.263235,0.033026,0.036659,0.407934,0.014674,0.069761,3.290019,0.771216,1.207795,0.374975,0.423807,0.389335,0.397033,0.303510,0.337841,0.332008,0.390024,0.275490,0.259438,0.018978,0.001510,0.015083,0.000980,0.009559,0.050402,0.001828,0.009265,0.023153,0.015462,0.041741,0.008937,0.010809,male
0.073534,0.066902,2.935671,0.121689,0.143263,0.562929,0.014946,0.102531,-25.240451,2.208616,0.671495,0.159706,-0.511944,0.345382,-0.341210,0.108997,0.140609,0.142196,-0.002955,0.176556,0.025264,0.012506,0.001622,0.028760,0.001916,0.004935,0.057138,0.001767,0.002291,0.020400,0.001230,0.037921,0.002970,0.022812,0.068443,0.062859,0.316053,0.053925,0.041023,0.588223,0.011415,0.104427,2.451940,1.418622,0.929267,0.530177,0.517124,0.424335,0.431795,0.297425,0.432288,0.310142,0.297289,0.219939,0.251714,0.015137,0.004933,0.025927,0.003578,0.005096,0.042319,0.003695,0.002415,0.024254,0.001472,0.034325,0.006473,0.011698,male
0.043347,0.031104,2.918295,0.111584,0.163609,0.372653,0.016981,0.066059,-26.584134,2.255805,0.483271,0.595219,-0.064305,0.240284,-0.108714,0.130751,0.099295,0.144936,-0.062419,0.125192,0.017724,0.007813,0.001390,0.027656,0.001385,0.003563,0.092348,0.001201,0.001984,0.010650,0.002512,0.060366,0.002353,0.032392,0.040708,0.052400,0.233493,0.035278,0.042809,0.444482,0.014343,0.073093,2.256558,1.154712,0.468841,0.466868,0.421120,0.235721,0.386971,0.265762,0.257540,0.263681,0.262908,0.214102,0.187631,0.008150,0.002454,0.022524,0.002137,0.004684,0.051638,0.001925,0.003202,0.011233,0.004785,0.043871,0.003066,0.012854,male
0.059478,0.029032,2.983834,0.123145,0.151978,0.509936,0.010921,0.091033,-26.660394,1.722218,0.330296,0.060241,-0.145229,0.769588,0.083348,0.013997,-0.096027,-0.033778,0.030306,0.237403,0.019411,0.005158,0.004310,0.010079,0.001108,0.015607,0.082551,0.001451,0.005896,0.014850,0.006801,0.040724,0.003677,0.028264,0.045658,0.037694,0.246516,0.036808,0.036570,0.353808,0.005745,0.078289,3.362369,0.942422,0.720696,0.581857,0.433310,0.508817,0.441656,0.327717,0.387008,0.320287,0.296978,0.245013,0.251100,0.004500,0.006987,0.008975,0.001171,0.020384,0.057476,0.002025,0.008614,0.023051,0.013070,0.034409,0.007957,0.013686,male
0.036408,0.088478,3.065574,0.096892,0.148971,0.262613,0.009951,0.050571,-23.762186,2.480583,-0.124616,0.142946,0.046697,0.438629,-0.189814,-0.031920,-0.131697,0.369765,-0.198472,0.311110,0.040195,0.005672,0.003198,0.025594,0.000672,0.009281,0.084068,0.001116,0.003117,0.011496,0.018423,0.039409,0.006341,0.027204,0.021715,0.052213,0.208839,0.030715,0.042865,0.303022,0.008872,0.044693,2.285677,0.821937,0.607431,0.459924,0.571740,0.528853,0.564805,0.366316,0.304156,0.283153,0.279353,0.246228,0.245083,0.009209,0.006665,0.020764,0.000542,0.017849,0.038543,0.002360,0.002977,0.010221,0.023179,0.021818,0.008665,0.008905,male
0.030507,0.039722,2.914248,0.097445,0.153385,0.272211,0.015317,0.041305,-27.113901,2.402706,0.881246,0.403988,0.203782,0.419019,-0.215355,0.163810,0.012884,0.160616,0.049358,0.141272,0.126183,0.004828,0.001091,0.026096,0.000677,0.001962,0.120732,0.000591,0.001298,0.011671,0.001707,0.053766,0.001474,0.039366,0.031279,0.053387,0.251340,0.030665,0.038320,0.361799,0.011411,0.055749,2.945815,0.894821,0.467370,0.449136,0.365954,0.461809,0.434751,0.269652,0.252024,0.225731,0.226660,0.270519,0.210143,0.005863,0.001845,0.029089,0.001151,0.003103,0.058493,0.001194,0.002123,0.013250,0.003178,0.047760,0.003781,0.013468,male
