@RELATION svm_rbf_speaker_male_female
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Male,Female}

@DATA
0.153247,0.072928,3.132990,0.291134,0.272221,1.096335,0.010642,0.262132,-22.440938,1.965520,0.114679,-0.167333,-0.137512,0.182240,-0.021672,-0.128724,-0.237421,-0.059686,-0.474495,-0.308414,-0.385104,0.028642,0.009944,0.059605,0.036259,0.012208,0.008817,0.011259,0.006287,0.008170,0.009887,0.021635,0.004198,0.028967,0.007353,0.001454,0.007436,0.005663,0.001327,0.051095,0.000138,0.019979,0.146705,-0.015024,-0.033890,-0.029165,0.027573,-0.023431,-0.002344,-0.011277,-0.034529,0.012541,-0.012377,-0.006222,0.001137,0.000448,0.000010,-0.001102,-0.000593,-0.001946,0.000101,-0.001029,0.000608,0.000016,0.000040,-0.000377,0.000026,-0.000533,0.083007,0.029882,0.182661,0.066035,0.029982,0.572582,0.005601,0.196884,1.196722,0.681717,0.631760,0.384297,0.342453,0.434638,0.282075,0.337083,0.252043,0.316298,0.334778,0.265490,0.310334,0.034274,0.015970,0.045681,0.049863,0.014189,0.013330,0.016716,0.014093,0.015587,0.012049,0.020537,0.003980,0.013569,0.104268,0.040053,0.258999,0.078006,0.022438,0.697426,0.007027,0.227195,1.343814,0.833417,0.680602,0.431329,0.418123,0.435302,0.307170,0.378479,0.279234,0.326234,0.327053,0.325159,0.364477,0.048823,0.020791,0.065002,0.063535,0.018002,0.015867,0.021563,0.018879,0.023170,0.013391,0.025754,0.004278,0.015083,Male
0.210122,0.042261,3.156411,0.325313,0.276295,1.743469,0.005349,0.449281,-22.321694,1.496830,0.011966,-0.084601,-0.516903,0.395030,0.243285,0.012224,-0.096920,0.048986,-0.200196,0.003546,-0.161984,0.010769,0.010508,0.028702,0.013415,0.015639,0.011450,0.020691,0.005295,0.006842,0.013178,0.013507,0.003508,0.014498,-0.003630,-0.000851,0.046422,-0.002344,0.000092,-0.030708,0.000097,-0.010125,0.061170,-0.010560,-0.001734,0.008816,-0.039831,-0.000929,-0.000469,-0.036988,-0.014865,0.028884,0.021634,0.027007,0.008861,-0.001030,-0.000100,-0.000730,-0.000793,-0.000466,0.000636,0.000351,-0.000244,-0.000251,0.001702,0.000751,-0.000087,0.000355,0.054034,0.018722,0.264736,0.050840,0.023151,0.391684,0.001849,0.187523,0.833033,0.493246,0.588893,0.329542,0.380851,0.366628,0.290948,0.401662,0.278804,0.418499,0.294788,0.331608,0.289106,0.008805,0.010249,0.037307,0.012835,0.015113,0.012375,0.016365,0.004474,0.007668,0.011400,0.012342,0.002213,0.008215,0.073057,0.022809,0.288344,0.061414,0.024184,0.538206,0.002157,0.251023,1.170504,0.572025,0.451476,0.428155,0.417743,0.422364,0.405790,0.480226,0.342981,0.441852,0.333757,0.360811,0.391898,0.011750,0.012423,0.053310,0.013288,0.019316,0.017082,0.017873,0.005319,0.009275,0.012287,0.016435,0.002869,0.012576,Male
0.153886,0.040467,3.120139,0.267732,0.254503,1.226153,0.009008,0.263915,-23.261184,1.924566,0.019033,0.077373,-0.162311,0.283392,0.173869,0.051717,-0.135049,0.164321,-0.126934,-0.032196,-0.271320,0.016215,0.006080,0.027167,0.021427,0.018794,0.010139,0.031108,0.012088,0.007753,0.020540,0.020190,0.003486,0.021113,0.001749,0.001631,0.016895,0.000869,-0.002060,0.038757,0.000176,0.005000,0.271321,-0.085908,-0.057042,0.005022,0.006811,0.004702,-0.005915,-0.026681,-0.012983,0.003122,-0.009767,-0.007148,-0.027832,0.001181,-0.000082,-0.003057,-0.001459,-0.001022,-0.000138,-0.002349,0.006097,-0.000189,-0.000307,-0.001024,0.000059,0.000067,0.068883,0.022255,0.191061,0.069164,0.038088,0.609527,0.004548,0.204268,1.764928,0.846504,0.469723,0.341147,0.287114,0.285166,0.313784,0.290618,0.260771,0.247899,0.219929,0.266128,0.328230,0.020324,0.006140,0.025144,0.026224,0.016258,0.010860,0.032453,0.020865,0.012859,0.022318,0.019014,0.002727,0.009521,0.079199,0.028582,0.243731,0.063882,0.042301,0.571792,0.004143,0.219392,1.721384,0.714143,0.660494,0.423525,0.400744,0.316731,0.323110,0.342716,0.277701,0.262797,0.231121,0.299188,0.437349,0.023559,0.009554,0.022127,0.035005,0.022132,0.013983,0.046499,0.021474,0.018169,0.027761,0.026153,0.003610,0.009688,Male
0.176314,0.040325,3.042640,0.311346,0.281936,1.105892,0.011486,0.269000,-24.695791,2.262396,0.012730,0.200698,0.025581,0.246899,0.082857,-0.203799,-0.482506,-0.243657,-0.325748,0.242448,0.297907,0.006619,0.001567,0.031805,0.032724,0.030457,0.033526,0.039623,0.009641,0.004593,0.005487,0.015647,0.004396,0.028153,-0.003098,0.001067,0.007265,-0.003376,-0.000549,0.004700,0.000143,-0.015000,0.215251,-0.131263,-0.071463,0.003101,0.000333,-0.028890,0.000123,-0.020337,-0.029788,0.022153,0.051307,0.030861,0.011258,-0.000294,0.000007,-0.001845,-0.001995,-0.000796,-0.000342,0.001751,0.001134,0.000529,-0.000974,-0.001031,-0.000042,0.000060,0.151189,0.027376,0.182010,0.127180,0.030544,0.614518,0.006564,0.275367,2.075716,0.821708,0.586053,0.397950,0.422968,0.341655,0.361906,0.282335,0.379990,0.332538,0.464429,0.397334,0.260745,0.007820,0.001740,0.031103,0.050062,0.026454,0.034816,0.043610,0.019936,0.006416,0.005279,0.016847,0.006935,0.011511,0.175617,0.030859,0.221063,0.127874,0.028439,0.688913,0.008702,0.291192,2.035131,0.989398,0.599969,0.361046,0.504059,0.355305,0.390890,0.432887,0.432907,0.305406,0.519090,0.433661,0.386191,0.012660,0.002380,0.048732,0.065516,0.039851,0.038527,0.038435,0.027892,0.007645,0.004472,0.020322,0.009639,0.013212,Male
0.144869,0.023613,2.875377,0.252340,0.249796,0.889904,0.012936,0.226375,-27.083262,2.133139,0.380680,0.196165,-0.029438,0.364008,0.157275,-0.074135,0.106820,0.061085,0.045774,0.031119,0.072849,0.015396,0.003742,0.044754,0.005367,0.025412,0.005813,0.050871,0.001796,0.006461,0.016982,0.048315,0.003048,0.027843,-0.000438,0.001626,0.000114,-0.000698,-0.000659,-0.004506,0.000493,0.000125,0.496250,0.033972,-0.002777,-0.006634,0.008332,-0.005750,-0.006664,-0.002264,0.015230,0.002770,-0.008980,-0.004876,-0.014051,0.000395,0.000047,0.000177,-0.000030,-0.000296,0.000150,-0.004770,0.000013,-0.000093,0.001116,0.003030,0.000058,0.000211,0.135332,0.028950,0.428531,0.109509,0.048700,0.692001,0.007999,0.245602,4.363612,0.899497,0.705370,0.528597,0.411787,0.489744,0.426425,0.252037,0.274022,0.297535,0.277217,0.260280,0.245648,0.019703,0.006655,0.042575,0.005923,0.029694,0.008030,0.051962,0.002190,0.010974,0.016063,0.054106,0.005120,0.016674,0.161483,0.022002,0.653247,0.133355,0.068465,0.917064,0.009137,0.292185,3.075014,1.168443,0.767995,0.508084,0.593938,0.402729,0.487411,0.233385,0.357505,0.415806,0.375378,0.284674,0.336309,0.028322,0.008763,0.067005,0.008382,0.036954,0.011656,0.070687,0.002675,0.015346,0.022302,0.057881,0.007782,0.024432,Male
0.057666,0.052655,3.014329,0.165240,0.206734,0.536881,0.016322,0.091812,-23.121958,2.625881,0.020140,0.670860,0.344107,-0.247115,0.306977,-0.343529,-0.245824,0.026521,-0.073697,-0.187741,-0.086628,0.060730,0.001271,0.039611,0.006641,0.018222,0.007477,0.018999,0.002057,0.005987,0.026139,0.060501,0.001873,0.032393,-0.014581,-0.004517,-0.003989,0.005351,0.023967,-0.119182,-0.005146,-0.044687,0.201032,0.518201,0.245283,-0.120353,0.240696,-0.256956,-0.336546,0.105425,-0.019919,-0.287197,0.076839,-0.113629,0.279379,-0.068194,0.000218,0.007954,0.002442,0.003196,0.000807,0.000722,0.000007,-0.000136,0.009109,0.039966,-0.001939,-0.015326,0.025063,0.015527,0.375703,0.023299,0.014865,0.200749,0.006871,0.039335,0.804223,0.414579,0.506019,0.257225,0.270940,0.299409,0.189779,0.132512,0.134815,0.128518,0.114029,0.135011,0.124989,0.025254,0.000831,0.043547,0.003000,0.018307,0.006453,0.011650,0.003108,0.007717,0.015210,0.014420,0.001546,0.010215,0.032975,0.016294,0.481331,0.029101,0.016996,0.233485,0.008723,0.056952,1.063965,0.454301,0.406084,0.284442,0.272161,0.270998,0.247107,0.165865,0.168615,0.162623,0.149696,0.164483,0.137249,0.025890,0.000937,0.039024,0.003832,0.025307,0.008643,0.013354,0.003950,0.010592,0.019932,0.013207,0.002399,0.009368,Male
0.142882,0.041110,2.954604,0.223645,0.219534,1.093993,0.014520,0.223187,-23.554453,1.705883,-0.000529,0.369759,0.022633,0.300673,0.380773,-0.275083,-0.023297,0.122994,-0.180734,-0.007445,-0.029731,0.015409,0.002471,0.021468,0.016960,0.022513,0.006415,0.041820,0.003466,0.006096,0.023735,0.039635,0.002851,0.025837,0.022700,-0.003728,0.003607,0.019180,0.006218,0.162060,0.000004,0.040156,-0.197247,-0.209759,0.053017,-0.011017,-0.038458,0.082275,0.010838,-0.001759,0.043094,0.021833,-0.000168,0.043024,-0.004167,-0.004370,-0.000205,-0.004486,-0.000251,-0.000947,-0.000198,-0.000508,-0.000343,0.000223,-0.000234,-0.002442,0.000075,-0.002027,0.107547,0.030738,0.393693,0.086969,0.029198,0.850919,0.008978,0.190668,1.770587,1.142595,0.633455,0.419553,0.356103,0.428953,0.339984,0.286885,0.274907,0.304930,0.206354,0.320014,0.249400,0.029323,0.002205,0.022999,0.027995,0.028057,0.005839,0.041149,0.003154,0.006302,0.026239,0.042391,0.002674,0.012861,0.096548,0.037290,0.502470,0.074045,0.029589,0.789852,0.008882,0.191066,1.921959,1.065131,0.697294,0.500246,0.402151,0.414505,0.411264,0.388441,0.298635,0.357434,0.196797,0.335399,0.312094,0.045885,0.003651,0.024150,0.040143,0.032129,0.008244,0.058352,0.005508,0.008788,0.040380,0.050629,0.004050,0.011533,Male
0.091865,0.055143,2.937284,0.211870,0.231156,0.637360,0.020338,0.140125,-23.295965,2.505712,1.225472,-0.009997,0.193374,-0.098786,-0.124700,0.045243,-0.204517,0.209078,-0.201973,0.248022,-0.033261,0.010802,0.002465,0.106094,0.006410,0.025340,0.005395,0.015844,0.000620,0.013556,0.021098,0.040788,0.002940,0.040227,0.012578,0.019420,-0.051644,0.017262,-0.005859,0.202186,0.007590,0.050375,1.277387,-0.208876,0.286983,-0.413593,-0.019202,0.008071,-0.232730,0.185540,-0.190588,-0.028891,-0.060800,-0.003045,0.007043,0.001352,0.001161,0.058425,0.002046,-0.006692,-0.005253,-0.006912,0.000252,0.009384,-0.001074,-0.071776,0.000045,0.002674,0.042231,0.015817,0.143191,0.049120,0.022371,0.335772,0.005464,0.106055,0.592053,0.457658,0.421610,0.238442,0.310101,0.215809,0.159922,0.145822,0.106343,0.110672,0.120860,0.074432,0.121998,0.006672,0.001021,0.013273,0.003972,0.016969,0.004323,0.015379,0.000244,0.004449,0.023254,0.030829,0.005712,0.006054,0.046833,0.020952,0.161947,0.051962,0.022526,0.451770,0.006323,0.123849,0.818836,0.510933,0.424593,0.312201,0.325726,0.226743,0.122008,0.129243,0.135829,0.161930,0.138726,0.095421,0.174775,0.009060,0.001280,0.014915,0.005602,0.023383,0.006293,0.022379,0.000311,0.006969,0.035665,0.032159,0.007589,0.007379,Male
0.098811,0.026201,3.122698,0.211948,0.225985,0.613363,0.010616,0.132562,-25.278495,2.169746,0.967881,0.254630,-0.121313,0.438032,-0.233070,0.102022,0.202498,0.275030,-0.092016,0.022290,-0.098189,0.013838,0.002681,0.044133,0.005660,0.019554,0.005052,0.157811,0.000434,0.003313,0.006869,0.042827,0.002287,0.052400,0.005695,-0.003558,0.193144,0.012415,0.004426,0.069277,-0.000334,0.007187,-0.403382,-0.131836,0.005291,-0.065652,-0.174463,0.086178,-0.224432,0.161325,-0.094695,0.094739,0.016202,-0.044385,0.033155,-0.009046,0.001107,-0.005150,0.001698,-0.022524,-0.000432,0.032365,-0.000087,-0.000002,-0.001646,0.013046,-0.000064,0.007969,0.093328,0.014038,0.105786,0.083627,0.019273,0.402590,0.006164,0.146156,1.025954,0.573544,0.357324,0.250780,0.313191,0.123959,0.212698,0.157464,0.157764,0.102308,0.129989,0.114358,0.140310,0.008692,0.001197,0.029762,0.003940,0.019510,0.010271,0.028358,0.000364,0.003064,0.005395,0.021243,0.001417,0.008014,0.094670,0.009855,0.137579,0.085660,0.022257,0.344890,0.008208,0.149727,1.187927,0.610739,0.345916,0.274127,0.303676,0.198766,0.229845,0.176158,0.170412,0.107684,0.170084,0.141564,0.116278,0.010112,0.001622,0.027500,0.005945,0.026846,0.011271,0.028272,0.000444,0.004051,0.007890,0.025759,0.002199,0.006442,Male
0.141990,0.021118,2.833034,0.215982,0.201753,0.901214,0.013440,0.220375,-25.334834,2.484130,0.174771,0.575074,0.129730,0.104434,0.101211,-0.136004,0.184082,0.307423,-0.105731,0.227727,0.014638,0.008146,0.002516,0.023077,0.003311,0.010976,0.010014,0.089581,0.001383,0.002500,0.017571,0.068207,0.002108,0.033502,-0.000814,0.000339,0.005373,-0.002249,-0.001270,-0.012277,0.000496,-0.000125,-0.011574,0.033458,-0.047140,-0.003813,0.027841,-0.032871,0.059260,-0.004625,-0.013045,0.038590,-0.019769,-0.008070,-0.002905,-0.000071,0.000082,0.000606,-0.000124,-0.001335,-0.000510,0.003273,0.000014,-0.000357,-0.000255,0.000740,-0.000088,0.000927,0.161456,0.012542,0.455032,0.160392,0.048831,0.902012,0.009780,0.278496,1.772816,1.254096,0.906169,0.399842,0.612184,0.285745,0.323811,0.261801,0.308438,0.234394,0.210186,0.240725,0.144012,0.005767,0.002699,0.018085,0.003258,0.012828,0.009017,0.068726,0.001989,0.002590,0.016866,0.053189,0.001849,0.016790,0.175412,0.015192,0.691145,0.178338,0.060927,1.066825,0.013170,0.314300,2.321348,1.618038,0.835775,0.561838,0.796106,0.332805,0.342756,0.320037,0.416952,0.288787,0.320000,0.355541,0.203459,0.006918,0.003516,0.027027,0.004439,0.020056,0.010549,0.066849,0.002936,0.003451,0.023544,0.044116,0.002417,0.018600,Male
0.202003,0.034127,2.895870,0.285189,0.251169,0.999135,0.020218,0.330375,-25.668778,2.299266,0.772073,0.668133,0.108230,0.507402,0.115374,-0.113332,0.185687,0.200378,-0.068519,0.145468,0.012702,0.010112,0.001108,0.044056,0.006632,0.062260,0.003119,0.037013,0.000825,0.002411,0.012402,0.037172,0.001355,0.030934,0.112328,-0.021017,-0.058373,0.089201,0.033710,0.508119,0.007423,0.208687,-1.378572,-0.164012,0.031126,-0.001161,0.049294,-0.089681,0.127699,0.072490,-0.001735,-0.009087,-0.049470,-0.058205,0.018764,0.003721,0.000070,0.006768,-0.005627,-0.029274,-0.000115,-0.006352,-0.000740,0.000414,-0.001933,0.002693,0.000078,-0.006467,0.213182,0.029329,0.290088,0.178019,0.045617,1.008724,0.010861,0.374681,2.003631,0.677875,0.427178,0.308659,0.272905,0.351282,0.208066,0.193435,0.147575,0.123750,0.193340,0.189652,0.141889,0.011022,0.001285,0.024898,0.011015,0.060333,0.003107,0.033269,0.000970,0.003210,0.013651,0.027837,0.001805,0.016544,0.205694,0.024301,0.272595,0.175343,0.052144,1.106262,0.012581,0.387284,1.443412,0.729763,0.534442,0.435602,0.413224,0.366888,0.251219,0.240843,0.173086,0.160353,0.262702,0.256372,0.200473,0.012781,0.001522,0.041418,0.021269,0.063379,0.004734,0.032811,0.002095,0.003710,0.019186,0.023562,0.002398,0.018280,Male
0.212469,0.025537,2.640232,0.299608,0.228923,1.265953,0.010798,0.317312,-25.820704,1.608755,0.702198,0.308895,-0.331463,0.189802,0.173877,-0.181706,0.256301,0.205970,-0.126179,0.108515,0.001488,0.009471,0.003706,0.027815,0.005463,0.026515,0.013022,0.036851,0.001435,0.006571,0.016984,0.027748,0.002624,0.017779,-0.016755,-0.002700,-0.082399,-0.017372,-0.005150,-0.094575,0.000486,-0.036750,-0.244386,0.084840,0.032190,0.013772,0.029153,-0.010217,-0.025260,0.028006,0.007742,0.000751,0.028655,0.024622,-0.003683,-0.000119,0.000040,0.004106,-0.000239,0.002796,0.000757,0.005571,-0.000064,-0.000022,-0.002668,-0.000301,0.000010,0.000612,0.176299,0.026327,0.526449,0.171239,0.033875,0.942579,0.004738,0.305070,3.043746,1.364441,0.533235,0.389453,0.468883,0.243889,0.244779,0.346175,0.294763,0.164847,0.252370,0.178671,0.211535,0.009125,0.004071,0.031579,0.005133,0.026382,0.017484,0.034531,0.001248,0.006273,0.020284,0.026577,0.002124,0.012798,0.204326,0.032909,0.640904,0.205100,0.056488,1.082001,0.006961,0.371659,3.978054,1.492051,0.575035,0.517294,0.511392,0.283776,0.261449,0.458851,0.352398,0.217797,0.283137,0.209993,0.234668,0.012806,0.005061,0.042025,0.007317,0.032860,0.024315,0.039744,0.001595,0.008926,0.026564,0.044885,0.003072,0.016334,Male
0.090019,0.064004,3.013639,0.214063,0.226374,0.621915,0.016485,0.154000,-23.870873,2.446548,0.959968,0.267102,0.139220,0.288100,0.114916,-0.043741,0.061658,0.187622,-0.059125,0.089517,0.036722,0.012214,0.001048,0.077361,0.011846,0.063821,0.009448,0.027930,0.002240,0.003458,0.007996,0.028380,0.002480,0.039700,-0.003317,0.002870,0.032359,-0.002733,-0.000249,-0.046884,0.001744,-0.009500,-0.118184,0.088295,0.205192,-0.184269,0.051510,0.023574,-0.072057,0.108412,-0.018707,-0.009308,-0.019769,-0.025033,-0.021453,-0.000069,-0.000213,0.001715,0.001971,0.000653,-0.000171,0.000742,-0.000327,-0.000853,-0.000114,0.000747,-0.000035,0.000171,0.065341,0.024282,0.333941,0.082159,0.034627,0.432673,0.011657,0.142323,1.545575,0.651151,0.908165,0.383872,0.315386,0.280152,0.300117,0.310580,0.266490,0.182793,0.195164,0.191803,0.168727,0.012359,0.001424,0.066027,0.014138,0.063980,0.014326,0.023592,0.004386,0.004002,0.006215,0.027140,0.003473,0.010115,0.097730,0.025295,0.432221,0.098453,0.032014,0.571447,0.019088,0.195645,1.573401,0.690433,0.638412,0.536329,0.351765,0.359540,0.354811,0.266895,0.264023,0.264404,0.208782,0.209991,0.192769,0.017786,0.001858,0.090499,0.020365,0.088981,0.019660,0.033721,0.005684,0.004794,0.009516,0.033403,0.004497,0.013511,Male
0.197618,0.024380,2.810056,0.292744,0.237185,1.127839,0.014994,0.347232,-25.765784,2.061328,0.835921,0.606405,-0.181692,0.017544,0.137840,-0.136684,0.184118,0.417690,-0.129891,0.111773,0.078383,0.008781,0.002396,0.025978,0.003534,0.020120,0.007008,0.072539,0.000621,0.003872,0.020283,0.042320,0.001479,0.025036,0.005096,-0.002948,-0.015997,0.017156,0.003574,0.116469,0.001960,0.041491,-0.088608,-0.067706,0.012533,-0.043221,0.041934,-0.011499,-0.014962,-0.025755,0.028673,0.006044,0.044783,-0.016064,-0.029093,-0.000462,-0.000001,-0.000319,-0.000691,-0.002578,-0.000641,-0.001487,0.000035,-0.000374,-0.000467,0.001158,-0.000253,-0.000340,0.194611,0.025031,0.321746,0.183251,0.044290,1.024745,0.009680,0.346962,2.084066,1.324482,0.653620,0.344141,0.466929,0.183052,0.331951,0.258245,0.306391,0.221596,0.248118,0.228048,0.162988,0.008781,0.002694,0.023689,0.003640,0.021287,0.007966,0.050623,0.000654,0.003490,0.017548,0.031689,0.001722,0.014499,0.242524,0.028745,0.423104,0.227730,0.063237,1.333977,0.013758,0.430442,2.638190,1.811148,0.540370,0.440749,0.439912,0.262103,0.337295,0.303116,0.401103,0.337566,0.318995,0.267458,0.181287,0.013380,0.003536,0.036643,0.005793,0.028380,0.010152,0.066402,0.000819,0.005597,0.024269,0.044288,0.002216,0.019590,Male
0.200247,0.023674,2.776878,0.300491,0.243372,1.118694,0.018003,0.310389,-25.866163,2.215249,0.494295,0.603034,0.132879,0.109438,0.265185,-0.141819,0.075900,0.284836,-0.083506,0.113292,0.094938,0.011931,0.001423,0.019561,0.004810,0.023339,0.006627,0.053273,0.001406,0.004030,0.021533,0.045661,0.001885,0.023513,0.009620,-0.003162,-0.002964,0.006377,-0.002136,0.112182,0.000055,0.019042,-0.205441,-0.185715,-0.082340,-0.022058,0.025414,0.026398,0.036399,-0.006948,0.016156,-0.015488,-0.014813,-0.007100,-0.001865,0.000051,0.000094,-0.001331,-0.000972,-0.002625,-0.000043,-0.000358,0.000109,-0.000190,-0.000965,-0.003508,-0.000032,-0.001349,0.176647,0.019167,0.411168,0.174084,0.045661,0.917587,0.013342,0.314632,2.303368,1.117320,0.827372,0.417371,0.484779,0.328385,0.416520,0.194467,0.268093,0.274404,0.230001,0.187039,0.244751,0.011198,0.001917,0.015069,0.005989,0.030087,0.006647,0.046550,0.002287,0.003700,0.021807,0.045644,0.002434,0.012877,0.239735,0.024733,0.614341,0.223436,0.056000,1.156553,0.017412,0.432457,2.737574,1.094201,0.657111,0.525456,0.609692,0.413599,0.359605,0.269655,0.318012,0.282892,0.357613,0.220587,0.324811,0.013109,0.002631,0.021354,0.008089,0.045634,0.010032,0.048054,0.002837,0.005484,0.031078,0.057131,0.003253,0.016174,Male
